OrgID,Department,Employee_Number,Telework Eligible Class,Work Schedule,1 Way Commute Miles,1 Way Commute Minutes,Telework Days,Report Date
7760,DGS,DGS01294,No,Standard,,,0,10/18/2021
7760,DGS,DGS01295,No,Standard,,,0,10/18/2021
7760,DGS,DGS01296,No,Standard,,,0,10/18/2021
7760,DGS,DGS01297,No,Standard,,,0,10/18/2021
7760,DGS,DGS01298,No,Standard,13.06,18.18,0,10/18/2021
7760,DGS,DGS01299,No,Standard,,,0,10/18/2021
7760,DGS,DGS01300,No,Standard,2.89,8.82,0,10/18/2021
7760,DGS,DGS01301,No,Standard,6.34,11.28,0,10/18/2021
7760,DGS,DGS01302,No,Standard,11.72,19.32,0,10/18/2021
7760,DGS,DGS01303,No,Standard,18,23.93,0,10/18/2021
7760,DGS,DGS01305,No,Standard,3.73,9.57,0,10/18/2021
7760,DGS,DGS01306,No,Standard,10.47,16.18,0,10/18/2021
7760,DGS,DGS01308,No,Standard,2.88,9.18,0,10/18/2021
7760,DGS,DGS01309,No,Standard,18.52,24.33,0,10/18/2021
7760,DGS,DGS01310,No,Standard,1.22,4.68,0,10/18/2021
7760,DGS,DGS01311,No,Standard,14.68,21.23,0,10/18/2021
7760,DGS,DGS01312,No,Standard,39.79,40.1,0,10/18/2021
7760,DGS,DGS01314,No,Standard,4.68,8.83,0,10/18/2021
7760,DGS,DGS01315,No,Standard,58.69,59.18,0,10/18/2021
7760,DGS,DGS01316,No,Standard,9.7,13.8,0,10/18/2021
7760,DGS,DGS01317,No,Standard,6.58,10.7,0,10/18/2021
7760,DGS,DGS01318,No,Standard,6.97,10.08,0,10/18/2021
7760,DGS,DGS01319,No,Standard,10.5,12.17,0,10/18/2021
7760,DGS,DGS01320,No,Standard,74.86,68.05,0,10/18/2021
7760,DGS,DGS01321,No,Standard,22.19,25.15,0,10/18/2021
7760,DGS,DGS01323,No,Standard,28.24,30.53,0,10/18/2021
7760,DGS,DGS01324,No,Standard,9.94,16.68,0,10/18/2021
7760,DGS,DGS01325,No,Standard,17.48,21.65,0,10/18/2021
7760,DGS,DGS01326,No,Standard,1.93,7.33,0,10/18/2021
7760,DGS,DGS01328,No,Standard,14.54,18.12,0,10/18/2021
7760,DGS,DGS01329,No,Standard,1.01,4.12,0,10/18/2021
7760,DGS,DGS01330,No,Standard,10.46,15.73,0,10/18/2021
7760,DGS,DGS01331,No,Standard,16.12,20.42,0,10/18/2021
7760,DGS,DGS01332,No,Standard,15.8,20.2,0,10/18/2021
7760,DGS,DGS01333,No,Standard,,,0,10/18/2021
7760,DGS,DGS01334,No,Standard,7.13,11.55,0,10/18/2021
7760,DGS,DGS01335,No,Standard,11.39,15.22,0,10/18/2021
7760,DGS,DGS01336,No,Standard,17.84,26.43,0,10/18/2021
7760,DGS,DGS01337,No,Standard,36.38,41.13,0,10/18/2021
7760,DGS,DGS01338,No,Standard,11.76,14.23,0,10/18/2021
7760,DGS,DGS01339,No,Standard,7.18,13,0,10/18/2021
7760,DGS,DGS01340,No,Standard,33.93,37.45,0,10/18/2021
7760,DGS,DGS01341,No,Standard,3.95,8.13,0,10/18/2021
7760,DGS,DGS01342,No,Standard,12.65,16.02,0,10/18/2021
7760,DGS,DGS01344,No,Standard,14.48,20.05,0,10/18/2021
7760,DGS,DGS01345,No,Standard,2.96,9.47,0,10/18/2021
7760,DGS,DGS01346,No,Standard,18.22,19.37,0,10/18/2021
7760,DGS,DGS01347,No,Standard,12.01,28.1,0,10/18/2021
7760,DGS,DGS01348,No,Standard,47.85,51.67,0,10/18/2021
7760,DGS,DGS01349,No,Standard,45.05,56.72,0,10/18/2021
7760,DGS,DGS01350,No,Standard,25.04,37.17,0,10/18/2021
7760,DGS,DGS01351,No,Standard,46.86,50.28,0,10/18/2021
7760,DGS,DGS01352,No,Standard,9.09,16.67,0,10/18/2021
7760,DGS,DGS01353,No,Standard,11.51,19.62,0,10/18/2021
7760,DGS,DGS01354,No,Standard,2.71,10.88,0,10/18/2021
7760,DGS,DGS01356,No,Standard,22.18,28.15,0,10/18/2021
7760,DGS,DGS01357,No,Standard,10.06,16.18,0,10/18/2021
7760,DGS,DGS01359,No,Standard,67.68,72.52,0,10/18/2021
7760,DGS,DGS01360,No,Standard,10.75,15.53,0,10/18/2021
7760,DGS,DGS01361,No,Standard,12.75,16.75,0,10/18/2021
7760,DGS,DGS01363,No,Standard,,,0,10/18/2021
7760,DGS,DGS01364,No,Standard,5.42,11.4,0,10/18/2021
7760,DGS,DGS01365,No,Standard,,,0,10/18/2021
7760,DGS,DGS01366,No,Standard,13.83,19.53,0,10/18/2021
7760,DGS,DGS01368,No,Standard,12.95,17.77,0,10/18/2021
7760,DGS,DGS01369,No,Standard,,,0,10/18/2021
7760,DGS,DGS01371,No,Standard,29.5,31.27,0,10/18/2021
7760,DGS,DGS01373,No,Standard,4.95,12.73,0,10/18/2021
7760,DGS,DGS01374,No,Standard,,,0,10/18/2021
7760,DGS,DGS01375,No,Standard,,,0,10/18/2021
7760,DGS,DGS01376,No,Standard,,,0,10/18/2021
7760,DGS,DGS01377,No,Standard,20.46,26.85,0,10/18/2021
7760,DGS,DGS01378,No,Standard,12.67,15.57,0,10/18/2021
7760,DGS,DGS01379,No,Standard,,,0,10/18/2021
7760,DGS,DGS01380,No,Standard,1.75,7.58,0,10/18/2021
7760,DGS,DGS01384,No,Standard,17.23,23.8,0,10/18/2021
7760,DGS,DGS01385,No,Standard,7.69,11.48,0,10/18/2021
7760,DGS,DGS01386,No,Standard,15.08,26.11,0,10/18/2021
7760,DGS,DGS01387,No,Standard,46.51,80.13,0,10/18/2021
7760,DGS,DGS01388,No,Standard,22.58,35.74,0,10/18/2021
7760,DGS,DGS01389,No,Standard,20.84,33.56,0,10/18/2021
7760,DGS,DGS01390,No,Standard,9.57,15.29,0,10/18/2021
7760,DGS,DGS01391,No,Standard,11.16,20.71,0,10/18/2021
7760,DGS,DGS01393,No,Standard,9.74,17.7,0,10/18/2021
7760,DGS,DGS01394,No,Standard,10.96,18.58,0,10/18/2021
7760,DGS,DGS01397,No,Standard,43.38,52.19,0,10/18/2021
7760,DGS,DGS01398,No,Standard,47.8,72.34,0,10/18/2021
7760,DGS,DGS01399,No,Standard,1.75,4.27,0,10/18/2021
7760,DGS,DGS01400,No,Standard,3.37,10.89,0,10/18/2021
7760,DGS,DGS01401,No,Standard,7.67,20.8,0,10/18/2021
7760,DGS,DGS01402,No,Standard,9.51,18.53,0,10/18/2021
7760,DGS,DGS01403,No,Standard,2.98,10.44,0,10/18/2021
7760,DGS,DGS01406,No,Standard,34.5,53.96,0,10/18/2021
7760,DGS,DGS01408,No,Standard,3.03,8.16,0,10/18/2021
7760,DGS,DGS01410,No,Standard,4.45,16.15,0,10/18/2021
7760,DGS,DGS01411,No,Standard,11.92,30.16,0,10/18/2021
7760,DGS,DGS01412,No,Standard,6.42,17.19,0,10/18/2021
7760,DGS,DGS01413,No,Standard,37.02,43.89,0,10/18/2021
7760,DGS,DGS01414,No,Standard,59.23,65.82,0,10/18/2021
7760,DGS,DGS01415,No,Standard,14.16,20.79,0,10/18/2021
7760,DGS,DGS01416,No,Standard,8.56,21.62,0,10/18/2021
7760,DGS,DGS01417,No,Standard,4.41,12.79,0,10/18/2021
7760,DGS,DGS01418,No,Standard,8.88,14.77,0,10/18/2021
7760,DGS,DGS01419,No,Standard,10.44,21.81,0,10/18/2021
7760,DGS,DGS01421,No,Standard,35.89,44.39,0,10/18/2021
7760,DGS,DGS01422,No,Standard,3.32,8.32,0,10/18/2021
7760,DGS,DGS01423,No,Standard,8.46,22.18,0,10/18/2021
7760,DGS,DGS01424,No,Standard,6.07,14.98,0,10/18/2021
7760,DGS,DGS01425,No,Standard,38.96,46.84,0,10/18/2021
7760,DGS,DGS01427,No,Standard,7.68,24.52,0,10/18/2021
7760,DGS,DGS01429,No,Standard,27.17,42.67,0,10/18/2021
7760,DGS,DGS01430,No,Standard,11.95,25.39,0,10/18/2021
7760,DGS,DGS01431,No,Standard,4.79,16.44,0,10/18/2021
7760,DGS,DGS01433,No,Standard,6.8,21.6,0,10/18/2021
7760,DGS,DGS01434,No,Standard,8.66,22.57,0,10/18/2021
7760,DGS,DGS01435,No,Standard,19.59,29.17,0,10/18/2021
7760,DGS,DGS01437,No,Standard,7.9,21.79,0,10/18/2021
7760,DGS,DGS01438,No,Standard,6.54,20.07,0,10/18/2021
7760,DGS,DGS01439,No,Standard,4.21,11.55,0,10/18/2021
7760,DGS,DGS01440,No,Standard,14.75,27.1,0,10/18/2021
7760,DGS,DGS01441,No,Standard,8.33,22.09,0,10/18/2021
7760,DGS,DGS01442,No,Standard,6.28,17.67,0,10/18/2021
7760,DGS,DGS01443,No,Standard,33.2,45.32,0,10/18/2021
7760,DGS,DGS01444,No,Standard,36.05,40.45,0,10/18/2021
7760,DGS,DGS01445,No,Standard,17.52,38.59,0,10/18/2021
7760,DGS,DGS01446,No,Standard,43.42,42.65,0,10/18/2021
7760,DGS,DGS01447,No,Standard,51.41,72.88,0,10/18/2021
7760,DGS,DGS01449,No,Standard,80.32,98.26,0,10/18/2021
7760,DGS,DGS01450,No,Standard,13.34,28.25,0,10/18/2021
7760,DGS,DGS01451,No,Standard,0.99,4.78,0,10/18/2021
7760,DGS,DGS01452,No,Standard,14.39,27.5,0,10/18/2021
7760,DGS,DGS01453,No,Standard,7.8,19.5,0,10/18/2021
7760,DGS,DGS01454,No,Standard,4.19,17.93,0,10/18/2021
7760,DGS,DGS01455,No,Standard,5.86,13.8,0,10/18/2021
7760,DGS,DGS01456,No,Standard,8.41,18.83,0,10/18/2021
7760,DGS,DGS01457,No,Standard,39.25,66.61,0,10/18/2021
7760,DGS,DGS01459,No,Standard,1.96,9.56,0,10/18/2021
7760,DGS,DGS01460,No,Standard,11.82,23.12,0,10/18/2021
7760,DGS,DGS01461,No,Standard,22.1,30.24,0,10/18/2021
7760,DGS,DGS01462,No,Standard,15.32,25,0,10/18/2021
7760,DGS,DGS01463,No,Standard,8.23,21.28,0,10/18/2021
7760,DGS,DGS01465,No,Standard,121.55,107.82,0,10/18/2021
7760,DGS,DGS01466,No,Standard,8.17,19.87,0,10/18/2021
7760,DGS,DGS01467,No,Standard,2.79,11.24,0,10/18/2021
7760,DGS,DGS01468,No,Standard,3.9,11.73,0,10/18/2021
7760,DGS,DGS01469,No,Standard,40.16,45.67,0,10/18/2021
7760,DGS,DGS01470,No,Standard,9.56,18.15,0,10/18/2021
7760,DGS,DGS01472,No,Standard,69.57,80.52,0,10/18/2021
7760,DGS,DGS01473,No,Standard,7.67,19.07,0,10/18/2021
7760,DGS,DGS01474,No,Standard,12,37.73,0,10/18/2021
7760,DGS,DGS01475,No,Standard,11.3,18.22,0,10/18/2021
7760,DGS,DGS01476,No,Standard,18.63,32.78,0,10/18/2021
7760,DGS,DGS01477,No,Standard,25.9,33.95,0,10/18/2021
7760,DGS,DGS01479,No,Standard,18.83,37.64,0,10/18/2021
7760,DGS,DGS01480,No,Standard,12.07,20.24,0,10/18/2021
7760,DGS,DGS01481,No,Standard,9.68,25.9,0,10/18/2021
7760,DGS,DGS01482,No,Standard,2.37,7.44,0,10/18/2021
7760,DGS,DGS01483,No,Standard,32.84,40.23,0,10/18/2021
7760,DGS,DGS01484,No,Standard,17.15,30.72,0,10/18/2021
7760,DGS,DGS01485,No,Standard,2.78,10.38,0,10/18/2021
7760,DGS,DGS01486,No,Standard,6.98,17.32,0,10/18/2021
7760,DGS,DGS01487,No,Standard,5.11,13.76,0,10/18/2021
7760,DGS,DGS01488,No,Standard,8.71,24.99,0,10/18/2021
7760,DGS,DGS01489,No,Standard,12.9,21.86,0,10/18/2021
7760,DGS,DGS01490,No,Standard,10.54,22.85,0,10/18/2021
7760,DGS,DGS01491,No,Standard,4.6,11.79,0,10/18/2021
7760,DGS,DGS01493,No,Standard,43.38,54.79,0,10/18/2021
7760,DGS,DGS01494,No,Standard,4.29,16.85,0,10/18/2021
7760,DGS,DGS01495,No,Standard,10.1,31.44,0,10/18/2021
7760,DGS,DGS01496,No,Standard,42.54,44.62,0,10/18/2021
7760,DGS,DGS01497,No,Standard,7.98,25.59,0,10/18/2021
7760,DGS,DGS01498,No,Standard,17.45,35.51,0,10/18/2021
7760,DGS,DGS01499,No,Standard,39.02,68.74,0,10/18/2021
7760,DGS,DGS01500,No,Standard,15.74,27.51,0,10/18/2021
7760,DGS,DGS01502,No,Standard,8,20.36,0,10/18/2021
7760,DGS,DGS01503,No,Standard,15.1,25.92,0,10/18/2021
7760,DGS,DGS01505,No,Standard,3.61,8.81,0,10/18/2021
7760,DGS,DGS01507,No,Standard,9.8,14.07,0,10/18/2021
7760,DGS,DGS01508,No,Standard,11.78,25.28,0,10/18/2021
7760,DGS,DGS01509,No,Standard,10.3,17.13,0,10/18/2021
7760,DGS,DGS01510,No,Standard,1.49,5.9,0,10/18/2021
7760,DGS,DGS01512,No,Standard,11.36,21.96,0,10/18/2021
7760,DGS,DGS01513,No,Standard,4.93,16.36,0,10/18/2021
7760,DGS,DGS01514,No,Standard,9.98,20.7,0,10/18/2021
7760,DGS,DGS01516,No,Standard,41.49,64.21,0,10/18/2021
7760,DGS,DGS01517,No,Standard,0.68,2.65,0,10/18/2021
7760,DGS,DGS01518,No,Standard,4.43,12.95,0,10/18/2021
7760,DGS,DGS01519,No,Standard,13.85,22.76,0,10/18/2021
7760,DGS,DGS01520,No,Standard,12.6,25.51,0,10/18/2021
7760,DGS,DGS01522,No,Standard,20.68,25.72,0,10/18/2021
7760,DGS,DGS01523,No,Standard,8.42,20.33,0,10/18/2021
7760,DGS,DGS01524,No,Standard,4.54,18.84,0,10/18/2021
7760,DGS,DGS01525,No,Standard,7.35,21.29,0,10/18/2021
7760,DGS,DGS01526,No,Standard,9.47,25.25,0,10/18/2021
7760,DGS,DGS01527,No,Standard,10.69,21.93,0,10/18/2021
7760,DGS,DGS01528,No,Standard,3.39,12.59,0,10/18/2021
7760,DGS,DGS01529,No,Standard,8.69,26.73,0,10/18/2021
7760,DGS,DGS01530,No,Standard,19.23,31.57,0,10/18/2021
7760,DGS,DGS01531,No,Standard,6.44,14.57,0,10/18/2021
7760,DGS,DGS01532,No,Standard,9.52,22.17,0,10/18/2021
7760,DGS,DGS01533,No,Standard,7.59,20.36,0,10/18/2021
7760,DGS,DGS01534,No,Standard,16.51,34.75,0,10/18/2021
7760,DGS,DGS01535,No,Standard,5.03,14.63,0,10/18/2021
7760,DGS,DGS01536,No,Standard,3.66,8.62,0,10/18/2021
7760,DGS,DGS01539,No,Standard,3.74,9.09,0,10/18/2021
7760,DGS,DGS01541,No,Standard,0.37,2.17,0,10/18/2021
7760,DGS,DGS01542,No,Standard,42.15,51.61,0,10/18/2021
7760,DGS,DGS01543,No,Standard,11.67,24.46,0,10/18/2021
7760,DGS,DGS01544,No,Standard,3.12,8.55,0,10/18/2021
7760,DGS,DGS01546,No,Standard,5.18,12.54,0,10/18/2021
7760,DGS,DGS01547,No,Standard,9.05,17.4,0,10/18/2021
7760,DGS,DGS01548,No,Standard,18.33,37.62,0,10/18/2021
7760,DGS,DGS01550,No,Standard,2.66,7.13,0,10/18/2021
7760,DGS,DGS01552,No,Standard,14.31,29.41,0,10/18/2021
7760,DGS,DGS01553,No,Standard,14.59,27.7,0,10/18/2021
7760,DGS,DGS01554,No,Standard,8.43,15.24,0,10/18/2021
7760,DGS,DGS01555,No,Standard,27,38.76,0,10/18/2021
7760,DGS,DGS01556,No,Standard,7.56,13.53,0,10/18/2021
7760,DGS,DGS01557,No,Standard,2.88,13.19,0,10/18/2021
7760,DGS,DGS01558,No,Standard,17.62,24.32,0,10/18/2021
7760,DGS,DGS01560,No,Standard,12.1,21.99,0,10/18/2021
7760,DGS,DGS01561,No,Standard,12.51,28.52,0,10/18/2021
7760,DGS,DGS01562,No,Standard,5.22,17.79,0,10/18/2021
7760,DGS,DGS01563,No,Standard,12.71,24.62,0,10/18/2021
7760,DGS,DGS01564,No,Standard,11.02,31.8,0,10/18/2021
7760,DGS,DGS01565,No,Standard,4.55,11.61,0,10/18/2021
7760,DGS,DGS01566,No,Standard,17.12,26.15,0,10/18/2021
7760,DGS,DGS01567,No,Standard,6.83,18.16,0,10/18/2021
7760,DGS,DGS01568,No,Standard,14.69,34.76,0,10/18/2021
7760,DGS,DGS01569,No,Standard,12.01,21.15,0,10/18/2021
7760,DGS,DGS01570,No,Standard,14.81,35.82,0,10/18/2021
7760,DGS,DGS01571,No,Standard,12.66,20.7,0,10/18/2021
7760,DGS,DGS01572,No,Standard,1.79,6.4,0,10/18/2021
7760,DGS,DGS01573,No,Standard,7.16,14.5,0,10/18/2021
7760,DGS,DGS01574,No,Standard,10.63,25.66,0,10/18/2021
7760,DGS,DGS01575,No,Standard,3.57,13.76,0,10/18/2021
7760,DGS,DGS01576,No,Standard,12.05,20.98,0,10/18/2021
7760,DGS,DGS01577,No,Standard,8.4,21.6,0,10/18/2021
7760,DGS,DGS01578,No,Standard,4.82,18.93,0,10/18/2021
7760,DGS,DGS01579,No,Standard,12.72,18.76,0,10/18/2021
7760,DGS,DGS01580,No,Standard,13.16,23.04,0,10/18/2021
7760,DGS,DGS01581,No,Standard,1.04,5.47,0,10/18/2021
7760,DGS,DGS01582,No,Standard,6.46,13.31,0,10/18/2021
7760,DGS,DGS01583,No,Standard,6.37,19.09,0,10/18/2021
7760,DGS,DGS01585,No,Standard,9.19,20.49,0,10/18/2021
7760,DGS,DGS01586,No,Standard,7.48,19.17,0,10/18/2021
7760,DGS,DGS01587,No,Standard,27.34,43.05,1,10/18/2021
7760,DGS,DGS01589,No,Standard,8.81,17.4,0,10/18/2021
7760,DGS,DGS01590,No,Standard,15.77,33.34,0,10/18/2021
7760,DGS,DGS01591,No,Standard,8.01,19.43,0,10/18/2021
7760,DGS,DGS01592,No,Standard,7.45,19.3,0,10/18/2021
7760,DGS,DGS01593,No,Standard,6.36,17.27,0,10/18/2021
7760,DGS,DGS01594,No,Standard,2.62,9.5,0,10/18/2021
7760,DGS,DGS01595,No,Standard,36.54,56.66,0,10/18/2021
7760,DGS,DGS01596,No,Standard,11.79,25.06,0,10/18/2021
7760,DGS,DGS01599,No,Standard,10.7,16.56,0,10/18/2021
7760,DGS,DGS01600,No,Standard,14.28,28.3,0,10/18/2021
7760,DGS,DGS01601,No,Standard,9.96,23.38,0,10/18/2021
7760,DGS,DGS01602,No,Standard,6.24,17.11,0,10/18/2021
7760,DGS,DGS01603,No,Standard,7.66,16.82,0,10/18/2021
7760,DGS,DGS01604,No,Standard,5.71,17.18,0,10/18/2021
7760,DGS,DGS01605,No,Standard,8.17,20.44,0,10/18/2021
7760,DGS,DGS01606,No,Standard,14.28,25.11,0,10/18/2021
7760,DGS,DGS01607,No,Standard,170.35,147.92,0,10/18/2021
7760,DGS,DGS01608,No,Standard,10.66,31.44,0,10/18/2021
7760,DGS,DGS01609,No,Standard,12.58,40.05,0,10/18/2021
7760,DGS,DGS01610,No,Standard,5.21,11.4,0,10/18/2021
7760,DGS,DGS01611,No,Standard,2.85,9.7,0,10/18/2021
7760,DGS,DGS01613,No,Standard,8.8,25.21,0,10/18/2021
7760,DGS,DGS01614,No,Standard,9.87,30.43,0,10/18/2021
7760,DGS,DGS01615,No,Standard,3.18,11.21,0,10/18/2021
7760,DGS,DGS01617,No,Standard,20.2,33.22,0,10/18/2021
7760,DGS,DGS01618,No,Standard,11.08,21.83,0,10/18/2021
7760,DGS,DGS01619,No,Standard,21.83,31.52,0,10/18/2021
7760,DGS,DGS01620,No,Standard,3.92,13.54,0,10/18/2021
7760,DGS,DGS01622,No,Standard,1.35,5.75,0,10/18/2021
7760,DGS,DGS01624,No,Standard,10.65,18.09,0,10/18/2021
7760,DGS,DGS01625,No,Standard,51.74,65.29,0,10/18/2021
7760,DGS,DGS01626,No,Standard,12.12,16.57,0,10/18/2021
7760,DGS,DGS01627,No,Standard,4.92,17.55,0,10/18/2021
7760,DGS,DGS01628,No,Standard,7.36,15.95,0,10/18/2021
7760,DGS,DGS01630,No,Standard,13.77,24.02,0,10/18/2021
7760,DGS,DGS01631,No,Standard,33.63,54.64,0,10/18/2021
7760,DGS,DGS01633,No,Standard,4.07,13.51,0,10/18/2021
7760,DGS,DGS01634,No,Standard,13.88,24.87,0,10/18/2021
7760,DGS,DGS01637,No,Standard,4.03,13.44,0,10/18/2021
7760,DGS,DGS01638,No,Standard,1.53,5.71,0,10/18/2021
7760,DGS,DGS01641,No,Standard,23.79,30.3,0,10/18/2021
7760,DGS,DGS01642,No,Standard,8.53,23.59,0,10/18/2021
7760,DGS,DGS01643,No,Standard,20.89,34.28,0,10/18/2021
7760,DGS,DGS01644,No,Standard,3.95,8.93,0,10/18/2021
7760,DGS,DGS01645,No,Standard,41.01,53.93,0,10/18/2021
7760,DGS,DGS01646,No,Standard,16.79,29.86,0,10/18/2021
7760,DGS,DGS01647,No,Standard,21.87,41.12,0,10/18/2021
7760,DGS,DGS01648,No,Standard,7.57,11.18,0,10/18/2021
7760,DGS,DGS01649,No,Standard,17.78,35.55,0,10/18/2021
7760,DGS,DGS01650,No,Standard,8.28,16.75,0,10/18/2021
7760,DGS,DGS01651,No,Standard,14.46,19.07,0,10/18/2021
7760,DGS,DGS01652,No,Standard,13.69,30.64,0,10/18/2021
7760,DGS,DGS01653,No,Standard,29.29,45.78,0,10/18/2021
7760,DGS,DGS01654,No,Standard,12.38,28.26,0,10/18/2021
7760,DGS,DGS01655,No,Standard,45.18,50.12,0,10/18/2021
7760,DGS,DGS01656,No,Standard,13.31,28.82,0,10/18/2021
7760,DGS,DGS01657,No,Standard,11.79,25.06,0,10/18/2021
7760,DGS,DGS01658,No,Standard,5.29,14.27,0,10/18/2021
7760,DGS,DGS01659,No,Standard,4.34,14.81,0,10/18/2021
7760,DGS,DGS01660,No,Standard,2.23,8.18,0,10/18/2021
7760,DGS,DGS01661,No,Standard,20.69,42.17,0,10/18/2021
7760,DGS,DGS01662,No,Standard,4.65,16.93,0,10/18/2021
7760,DGS,DGS01663,No,Standard,9.95,18.61,0,10/18/2021
7760,DGS,DGS01666,No,Standard,9.83,20.35,0,10/18/2021
7760,DGS,DGS01668,No,Standard,3.99,12.42,0,10/18/2021
7760,DGS,DGS01669,No,Standard,13.15,24.74,0,10/18/2021
7760,DGS,DGS01670,No,Standard,8.5,24.64,0,10/18/2021
7760,DGS,DGS01672,No,Standard,5.38,13.49,0,10/18/2021
7760,DGS,DGS01675,No,Standard,5.78,12.58,0,10/18/2021
7760,DGS,DGS01676,No,Standard,23.14,39.38,0,10/18/2021
7760,DGS,DGS01677,No,Standard,23.93,34.41,0,10/18/2021
7760,DGS,DGS01678,No,Standard,13.47,27.97,0,10/18/2021
7760,DGS,DGS01679,No,Standard,19.73,41.25,0,10/18/2021
7760,DGS,DGS01682,No,Standard,15.84,27.4,0,10/18/2021
7760,DGS,DGS01683,No,Standard,1.21,5.06,0,10/18/2021
7760,DGS,DGS01684,No,Standard,13.88,27.49,0,10/18/2021
7760,DGS,DGS01686,No,Standard,15.56,33.1,0,10/18/2021
7760,DGS,DGS01687,No,Standard,12.58,32.27,0,10/18/2021
7760,DGS,DGS01689,No,Standard,1.79,8.43,0,10/18/2021
7760,DGS,DGS01690,No,Standard,21.84,34.8,0,10/18/2021
7760,DGS,DGS01691,No,Standard,70.36,100.29,0,10/18/2021
7760,DGS,DGS01693,No,Standard,37.06,44.48,0,10/18/2021
7760,DGS,DGS01694,No,Standard,25.31,39.83,0,10/18/2021
7760,DGS,DGS01698,No,Standard,16.92,29.14,0,10/18/2021
7760,DGS,DGS01699,No,Standard,6.84,18.95,0,10/18/2021
7760,DGS,DGS01700,No,Standard,5.74,17.5,0,10/18/2021
7760,DGS,DGS01701,No,Standard,13.91,25.04,0,10/18/2021
7760,DGS,DGS01702,No,Standard,11.12,24.11,0,10/18/2021
7760,DGS,DGS01703,No,Standard,2.64,7.22,0,10/18/2021
7760,DGS,DGS01704,No,Standard,8.5,24.64,0,10/18/2021
7760,DGS,DGS01705,No,Standard,12.62,28.56,0,10/18/2021
7760,DGS,DGS01706,No,Standard,4.69,9.19,0,10/18/2021
7760,DGS,DGS01707,No,Standard,7.23,17.67,0,10/18/2021
7760,DGS,DGS01708,No,Standard,12.08,25.03,0,10/18/2021
7760,DGS,DGS01709,No,Standard,14.63,26.37,0,10/18/2021
7760,DGS,DGS01710,No,Standard,13.48,33.75,0,10/18/2021
7760,DGS,DGS01711,No,Standard,3.03,8.65,0,10/18/2021
7760,DGS,DGS01712,No,Standard,14.07,31.03,0,10/18/2021
7760,DGS,DGS01713,No,Standard,5.41,17.95,0,10/18/2021
7760,DGS,DGS01714,No,Standard,8.79,15.62,0,10/18/2021
7760,DGS,DGS01715,No,Standard,5.66,14.92,0,10/18/2021
7760,DGS,DGS01716,No,Standard,13.05,25.17,0,10/18/2021
7760,DGS,DGS01717,No,Standard,23.07,40.99,0,10/18/2021
7760,DGS,DGS01719,No,Standard,2.28,9.51,0,10/18/2021
7760,DGS,DGS01720,No,Standard,5.44,11.42,0,10/18/2021
7760,DGS,DGS01721,No,Standard,3.67,9.25,0,10/18/2021
7760,DGS,DGS01722,No,Standard,115.19,106.4,0,10/18/2021
7760,DGS,DGS01724,No,Standard,22.91,36.16,0,10/18/2021
7760,DGS,DGS01725,No,Standard,13.16,22.84,0,10/18/2021
7760,DGS,DGS01726,No,Standard,28.15,49.29,0,10/18/2021
7760,DGS,DGS01727,No,Standard,46.01,57.81,0,10/18/2021
7760,DGS,DGS01728,No,Standard,9.74,22.05,0,10/18/2021
7760,DGS,DGS01729,No,Standard,6.5,17.59,0,10/18/2021
7760,DGS,DGS01730,No,Standard,39.25,45.87,0,10/18/2021
7760,DGS,DGS01731,No,Standard,11.5,22.37,0,10/18/2021
7760,DGS,DGS01732,No,Standard,18.36,34.25,0,10/18/2021
7760,DGS,DGS01733,No,Standard,42.18,49.51,0,10/18/2021
7760,DGS,DGS01735,No,Standard,27.58,48.2,0,10/18/2021
7760,DGS,DGS01736,No,Standard,14.06,30.1,0,10/18/2021
7760,DGS,DGS01737,No,Standard,7.66,16.82,0,10/18/2021
7760,DGS,DGS01739,No,Standard,9.74,22.69,0,10/18/2021
7760,DGS,DGS01740,No,Standard,7.87,20.02,0,10/18/2021
7760,DGS,DGS01742,No,Standard,16.43,37.34,0,10/18/2021
7760,DGS,DGS01743,No,Standard,12.91,40.88,0,10/18/2021
7760,DGS,DGS01744,No,Standard,4.97,14.58,0,10/18/2021
7760,DGS,DGS01745,No,Standard,23.34,34.63,0,10/18/2021
7760,DGS,DGS01746,No,Standard,34.77,70.23,0,10/18/2021
7760,DGS,DGS01747,No,Standard,11.37,23.52,0,10/18/2021
7760,DGS,DGS01748,No,Standard,19.36,46.75,0,10/18/2021
7760,DGS,DGS01749,No,Standard,8.48,18.36,0,10/18/2021
7760,DGS,DGS01750,No,Standard,6.76,18.63,0,10/18/2021
7760,DGS,DGS01751,No,Standard,7.07,21.75,0,10/18/2021
7760,DGS,DGS01752,No,Standard,22.13,32.67,0,10/18/2021
7760,DGS,DGS01753,No,Standard,8.94,17.72,0,10/18/2021
7760,DGS,DGS01754,No,Standard,4.53,11.48,0,10/18/2021
7760,DGS,DGS01755,No,Standard,9.04,21.98,0,10/18/2021
7760,DGS,DGS01756,No,Standard,7.48,21.21,0,10/18/2021
7760,DGS,DGS01757,No,Standard,8.91,20.47,0,10/18/2021
7760,DGS,DGS01758,No,Standard,10.8,18.89,0,10/18/2021
7760,DGS,DGS01759,No,Standard,5.21,16.11,0,10/18/2021
7760,DGS,DGS01760,No,Standard,48.88,61.05,0,10/18/2021
7760,DGS,DGS01761,No,Standard,10.66,19.49,0,10/18/2021
